dialog_id,utterance_index,speaker,text
CCPE-a8bfd,12,ASSISTANT,"What is it about these kinds of movies , did you like?"
CCPE-a8bfd,13,USER,Tarantino movies or Inglourious Basterds?
CCPE-a8bfd,14,ASSISTANT,Tarantino
CCPE-a8bfd,15,USER,"rapid fire kind of dialog and there's sterilized dialog with the violence. And you can tell that he really love the what he is doing that and I think that comes in the screen and the dialog and the characters and the way it's acted. And the stories are usually just simple but unique in their own way. Like Pulp Fiction is, you know, revolutionized movies and are not"
CCPE-a8bfd,16,USER,"and many are story telling kind of way and, yeah. It's You never know what you are going to get but you also kind of knows it feels familiar. Like every Tarantino film feels like a Tarantino film and but you never know what he is going to do next. And so it's always a fun little adventure with him."
CCPE-a8bfd,17,ASSISTANT,"Awesome, thank you for sharing. Have a Great day!"
CCPE-a8bfd,18,USER,"You, too."
CCPE-2b2f6,0,ASSISTANT,"What kind of movies do you like, and why do you like this type of movie?"
CCPE-2b2f6,1,USER,I like comedy cuz I like to laugh a lot and have fun.
CCPE-2b2f6,2,ASSISTANT,Can you name a particular movie that you like?
CCPE-2b2f6,3,USER,Oh my gosh.
CCPE-2b2f6,4,USER,methinks
CCPE-2b2f6,5,USER,The Spy Who Dumped Me
CCPE-2b2f6,6,USER,"Deadpool, Game Night"
CCPE-2b2f6,7,ASSISTANT,Can you give me a couple of reasons why you like this movie?
CCPE-2b2f6,8,USER,"Well, Crazy Rich Asians had like a romantic vibe to it and made me laugh."
CCPE-2b2f6,9,ASSISTANT,Can you name a movie that you do not like?
CCPE-2b2f6,10,USER,No.
CCPE-2b2f6,11,ASSISTANT,Not even one?
CCPE-2b2f6,12,USER,I can't think of one.
CCPE-2b2f6,13,USER,Maybe Juno? It's been that long
CCPE-2b2f6,14,ASSISTANT,ok. what 2 things did you dislike about Juno
CCPE-2b2f6,15,USER,I guess it's the storyline and I thought it was more dumb than than funny.
CCPE-2b2f6,16,ASSISTANT,Do you like the movie Jurassic World ?
CCPE-2b2f6,17,USER,Yes.
CCPE-2b2f6,18,ASSISTANT,Can you give me a couple of reasons why you like this movie?
CCPE-2b2f6,19,USER,I like the suspense.
CCPE-2b2f6,20,ASSISTANT,Do you like the movie Mad Max: Fury Road ?
CCPE-2b2f6,21,USER,I don't recall seeing that one.
CCPE-2b2f6,22,ASSISTANT,Have you heard of this movie?
CCPE-2b2f6,23,USER,No.
CCPE-2b2f6,24,ASSISTANT,Do you like the movie Avengers: Infinity War ?
CCPE-2b2f6,25,USER,It was all right. I don't think I saw the whole thing.
CCPE-2b2f6,26,ASSISTANT,What do you like about this movie? 2 reasons please
CCPE-2b2f6,27,USER,All the characters
CCPE-2b2f6,28,USER,I guess I liked Loki.
CCPE-2b2f6,29,ASSISTANT,please give me one more reason
CCPE-2b2f6,30,USER,Well it was fantasy. I like the fantasy element.
CCPE-2b2f6,31,ASSISTANT,Do you like the movie Doctor Strange ?
CCPE-2b2f6,32,USER,No.
CCPE-2b2f6,33,ASSISTANT,Why do you dislike this movie? 2 reasons please
CCPE-2b2f6,34,USER,"I didn't see it, and I don't recall it."
CCPE-2b2f6,35,ASSISTANT,Have you heard of this movie?
CCPE-2b2f6,36,USER,No.
CCPE-2b2f6,37,ASSISTANT,Do you like the movie Ocean's Eight ?
CCPE-2b2f6,38,USER,Yes.
CCPE-2b2f6,39,USER,It came out last year.
CCPE-2b2f6,40,ASSISTANT,What do you like about this movie? 2 reasons please
CCPE-2b2f6,41,USER,"It's a Christian movie, and it's clean."
CCPE-2b2f6,42,ASSISTANT,Thank you for your feedback. Enjoy your evening.
CCPE-6a228,0,ASSISTANT,What kind of movies do you like?
CCPE-6a228,1,USER,comedy movies
CCPE-6a228,2,ASSISTANT,Why do you like those kinds of movies?
CCPE-6a228,3,USER,"They're really entertaining, and they make me laugh."
CCPE-6a228,4,ASSISTANT,Can you name a particular movie you like?
CCPE-6a228,5,USER,Billy Madison
CCPE-6a228,6,ASSISTANT,What did you like about it?
CCPE-6a228,7,USER,"It's funny, and the storyline's pretty good."
CCPE-6a228,8,ASSISTANT,can you tell me about it? I've never seen it
CCPE-6a228,9,USER,"Its about a guy that proves to himself, and his father, and friends, and family that he can go back to school and succeed."
CCPE-6a228,10,ASSISTANT,ok. Can you tell me a movie you did not like?
CCPE-6a228,11,USER,Probably Titanic.
CCPE-6a228,12,ASSISTANT,why didnt you like Titanic?
CCPE-6a228,13,USER,It just wasn't the genre of movie that I like.
CCPE-6a228,14,ASSISTANT,anything else?
CCPE-6a228,15,USER,"No. I mean, it it just wasn't really the kind of movie I like to watch."
CCPE-6a228,16,ASSISTANT,"Ok. What about Wonder woman, did you enjoy that?"
CCPE-6a228,17,USER,Yeah. That's really good.
CCPE-6a228,18,ASSISTANT,So we're super hero fans?
CCPE-6a228,19,USER,"Yes, I'm a superhero movie fan."
CCPE-6a228,20,ASSISTANT,why do you like super hero movies?
CCPE-6a228,21,USER,"The storyline I can relate to, and they're really entertaining."
CCPE-6a228,22,ASSISTANT,can you please tell me more?
CCPE-6a228,23,USER,I like how engaging they are.
CCPE-6a228,24,ASSISTANT,anything else?
CCPE-6a228,25,USER,No.
CCPE-6a228,26,ASSISTANT,ok thanks for the input
CCPE-de4ff,0,ASSISTANT,"What kind of movies to you like, and why do you like this type of movie?"
CCPE-de4ff,1,USER,"I really like dramas. I don't like every single drama but I do like that that they can take sort of a slice of life and make something special out of it. Dramas are usually the most realistic and the most ordinary type of movies that you can go and see. So, there are makers who can make something special out of sort of an ordinary is quite an accomplishment and enjoyable to watch."
CCPE-de4ff,2,ASSISTANT,Can you name a particular movie that you like?
CCPE-de4ff,3,USER,Sure. Good Will Hunting is one of my favorite movies.
CCPE-de4ff,4,ASSISTANT,Can you give me a couple of reasons why you like this movie?
CCPE-de4ff,5,USER,Sure. The cast is excellent. The writing is superb. It is really It was so original and so insightful for who the characters were. Very And the movie was incredibly endearing and incredibly touching.
CCPE-de4ff,6,ASSISTANT,Can you name a movie that you do not like?
CCPE-de4ff,7,USER,Sure. I don't like the Titanic.
CCPE-de4ff,8,ASSISTANT,What do you dislike about this movie? Please give me 2 reasons.
CCPE-de4ff,9,USER,"Sure. It is an epic film, and to me, it doesn't do well with its epicness. It is rather ordinary, and the two main characters, while likable, would have been better suited for something of a smaller scale, despite the overall grand nature of the story they were trying to tell in the historical aspect. And the other thing is that it just"
CCPE-de4ff,10,USER,"It's It's so such a over hyped movie and it's just, I don't know, ordinary. It's not something that's overly enjoyable and it's nothing that you want to keep watching over and over again. It having a good soundtrack or two likable characters out of, I don't know, a hundred isn't something that you should should get loaded over so much."
CCPE-de4ff,11,ASSISTANT,Do you like the movie Insurgent?
CCPE-de4ff,12,USER,I do.
CCPE-de4ff,13,ASSISTANT,What do you like about this movie? Please give me 2 reasons.
CCPE-de4ff,14,USER,Sure. Insurgent is a sequel to Divergent and it I like the first one and the second one is very good. It is a good a really good continuation of the of the story and it's a a nice sort of second look into the characters that we met the first time but in a really showing them in a completely different not a completely different make but in a different light that we saw
CCPE-de4ff,15,USER,"first one In the first one they were battling for something competitively different than in the second one even thought they are related, so it really did carry a long the imagery well. It was very enjoyable."
CCPE-de4ff,16,ASSISTANT,Do you like the movie Interstellar ?
CCPE-de4ff,17,USER,I haven't seen Interstellar.
CCPE-de4ff,18,ASSISTANT,Have you heard of this movie?
CCPE-de4ff,19,USER,I have.
CCPE-de4ff,20,ASSISTANT,Would you go see it?
CCPE-de4ff,21,USER,"I would, but it's probably something that I would It's more likely that I would see with a friend who wanted to see it more than I did."
CCPE-de4ff,22,ASSISTANT,Do you like the movie Solo: A Star Wars Story?
CCPE-de4ff,23,USER,"Yeah, I I like Star Wars movies. Yes."
CCPE-de4ff,24,ASSISTANT,What do you like about this movie? Please give me 2 reasons.
CCPE-de4ff,25,USER,"Sure. It is Star Wars mythology and the world that they create is really something special, and this definitely continues that. The other thing is that it's just It's quite a world that they've created, so it's exciting. So it really is a nice escape, and it's incredibly detailed, so it helps to sort of create this other world. It's a lot to follow, but it is enjoyable."
CCPE-de4ff,26,ASSISTANT,Do you like the movie Batman v Superman: Dawn of Justice ?
CCPE-de4ff,27,USER,It's not my favorite. No.
CCPE-de4ff,28,ASSISTANT,Why do you dislike this movie? Please give 2 reasons.
CCPE-de4ff,29,USER,"Sure. I think it was poorly thought out. I think the So I think it was poorly thought out, and the writing, because it was poorly thought out, suffered. Like they didn't They knew they were trying to do a movie that included both characters, so they were trying for something interesting, but they didn't have anything that really connected them that warranted making a movie."
CCPE-de4ff,30,ASSISTANT,Thank you for your feedback. Enjoy your evening.
CCPE-de4ff,31,USER,"Thanks. You, too."
CCPE-c79aa,0,ASSISTANT,What sort of movies do you like?
CCPE-c79aa,1,USER,I like dramas.
CCPE-c79aa,2,ASSISTANT,Have you seen the Shape of Water?
CCPE-c79aa,3,USER,Yes.
CCPE-c79aa,4,ASSISTANT,What did you like about that movie?
CCPE-c79aa,5,USER,I like the fantasy aspect of it and it's just like a different world that was fun to watch.
CCPE-c79aa,6,ASSISTANT,What is a movie that you have seen recently that you really liked?
CCPE-c79aa,7,USER,Cameron The Miseducation of Cameron Post
CCPE-c79aa,8,ASSISTANT,And what was the reason that you liked that movie so much
CCPE-c79aa,9,USER,"I think it was fun because I'm in a gay community and I think it was an accurate interpretation of what's happening. And how it goes about how I believe that, the rightness of coming out."
CCPE-c79aa,10,ASSISTANT,What about a movie you have seen recently that you didnt like
CCPE-c79aa,11,USER,I did not like Sorry to Bother You.
CCPE-c79aa,12,ASSISTANT,What didn't you like about it?
CCPE-c79aa,13,USER,"I thought it was inappropriate, and it wasn't realistic, and it just made me feel weird. I thought it could have been really simplified."
CCPE-c79aa,14,ASSISTANT,Have you seen Harry Potter and the Chamber of Secrets?
CCPE-c79aa,15,USER,"Yes, I have. I loved it."
CCPE-c79aa,16,ASSISTANT,What didnt you like about that movie
CCPE-c79aa,17,USER,"No, I loved it. There wasn't anything I didn't like."
CCPE-99f42,0,ASSISTANT,What kind of movies do you like to watch
CCPE-99f42,1,USER,My favorite kinds of movies are romantic comedies.
CCPE-99f42,2,ASSISTANT,"can you name a specific movie that fits that category, and tell me why you like that movie type"
CCPE-99f42,3,USER,"Sure, like"
CCPE-99f42,4,USER,Notting Hill it is
CCPE-99f42,5,USER,"Sort of heart-warming and funny, and it has a happy ending. And the romance is always fun to watch develop and play out. I really like the lightheartedness and the comedy of the movies. I There's sort of enough bad things going on in the world, that I don't need to watch a ton of it in a movie. So, I like lighter, funnier comedies, and romantic comedies are my favorite kind of"
CCPE-99f42,6,ASSISTANT,"thanks so much. how about a movie that fits that movie category that u didnt like, and describe what factors you didn't like about that type of movie."
CCPE-99f42,7,USER,"Sure. So like Love Adores is a easily one of the worst movies I have ever seen in my life. It is It has actually a very good cast, but the script and whatever they are trying to do in a movie is so flawed. That one is an approach where they have two women who are sort of friends and they are traveling together and they're"
CCPE-99f42,8,USER,"embarking on sort of a new part of their life, but to say it doesn't work is an understatement. It's It's very bizarre. It sort of starts as like a romantic comedy and turns into a bit of a thriller, which It's based on a book, and I never read the book, so I don't think that's how the book turns out, but it's completely unexpected and not how they sold the movie. And So that was bad writing, really bad directing, and just a bad idea in general, despite having"
